participant_id,raw,comp,delta,raw_label,comp_label,changed_label,seq_pct_changed,seq_changed_n,seq_total_n
l16_353,0.3888888888888889,0.4444444444444444,0.055555555555555525,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.18518518518518517,10,54
l25_374,0.37037037037037035,0.3888888888888889,0.018518518518518545,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.05555555555555555,3,54
l31_387,0.42592592592592593,0.4444444444444444,0.01851851851851849,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.037037037037037035,2,54
l32_389,0.25925925925925924,0.25925925925925924,0.0,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.018518518518518517,1,54
l17_355,0.5740740740740741,0.5740740740740741,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.018518518518518517,1,54
l8_335,0.5555555555555556,0.5740740740740741,0.01851851851851849,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.1111111111111111,6,54
l10_338,0.4074074074074074,0.42592592592592593,0.018518518518518545,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.07407407407407407,4,54
l36_486,0.5925925925925926,0.5925925925925926,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.05555555555555555,3,54
l56_489,0.4528301886792453,0.4528301886792453,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.0,0,53
l42_488,0.6111111111111112,0.7222222222222222,0.11111111111111105,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.14814814814814814,8,54
l60_198,0.5,0.5555555555555556,0.05555555555555558,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.16666666666666666,9,54
l48_153,0.4074074074074074,0.42592592592592593,0.018518518518518545,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.14814814814814814,8,54
l2_65,0.8148148148148148,0.8148148148148148,0.0,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.0,0,54
l32_63,0.7037037037037037,0.7407407407407407,0.03703703703703698,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.037037037037037035,2,54
l49_154,0.2777777777777778,0.3148148148148148,0.037037037037037035,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.1111111111111111,6,54
l47_144,0.2962962962962963,0.2962962962962963,0.0,"('answer_1(left)', 'answer_0(top)', 'answer_2(right)', 'answer_3(bottom)')","('answer_1(left)', 'answer_0(top)', 'answer_2(right)', 'answer_3(bottom)')",False,0.05555555555555555,3,54
l39_122,0.8518518518518519,0.8888888888888888,0.03703703703703698,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.037037037037037035,2,54
l22_53,0.2037037037037037,0.2777777777777778,0.0740740740740741,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_1(left)', 'answer_0(top)', 'answer_2(right)', 'answer_3(bottom)')",True,0.1111111111111111,6,54
l15_45,0.4444444444444444,0.4444444444444444,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.0,0,54
l55_180,0.6666666666666666,0.6666666666666666,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.0,0,54
l23_54,0.6296296296296297,0.6296296296296297,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.018518518518518517,1,54
l59_191,0.7222222222222222,0.7222222222222222,0.0,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.037037037037037035,2,54
l14_43,0.5370370370370371,0.5370370370370371,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.05555555555555555,3,54
l8_76,0.25925925925925924,0.25925925925925924,0.0,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.037037037037037035,2,54
l17_48,0.7222222222222222,0.7222222222222222,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.018518518518518517,1,54
l38_97,0.5,0.5,0.0,"('answer_0(top)', 'answer_1(left)', 'answer_2(right)', 'answer_3(bottom)')","('answer_0(top)', 'answer_1(left)', 'answer_2(right)', 'answer_3(bottom)')",False,0.018518518518518517,1,54
l30_61,0.24074074074074073,0.2777777777777778,0.03703703703703706,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.07407407407407407,4,54
l4_68,0.5740740740740741,0.5740740740740741,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.018518518518518517,1,54
l20_51,0.24074074074074073,0.25925925925925924,0.018518518518518517,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.018518518518518517,1,54
l7_71,0.5555555555555556,0.5740740740740741,0.01851851851851849,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.05555555555555555,3,54
l51_158,0.6296296296296297,0.6296296296296297,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.0,0,54
l57_288,0.3888888888888889,0.3888888888888889,0.0,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.0,0,54
l5_69,0.37037037037037035,0.37037037037037035,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.0,0,54
l53_166,0.5925925925925926,0.5925925925925926,0.0,"('answer_0(top)', 'answer_1(left)', 'answer_2(right)', 'answer_3(bottom)')","('answer_0(top)', 'answer_1(left)', 'answer_2(right)', 'answer_3(bottom)')",False,0.0,0,54
l50_156,0.3888888888888889,0.3888888888888889,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.018518518518518517,1,54
l16_46,0.3333333333333333,0.4074074074074074,0.07407407407407407,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.2037037037037037,11,54
l25_56,0.37037037037037035,0.37037037037037035,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.0,0,54
l41_286,0.6481481481481481,0.6481481481481481,0.0,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.0,0,54
l6_70,0.5555555555555556,0.6296296296296297,0.07407407407407407,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.09259259259259259,5,54
l26_57,0.6481481481481481,0.6481481481481481,0.0,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.0,0,54
l46_141,0.3888888888888889,0.4074074074074074,0.01851851851851849,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.018518518518518517,1,54
l33_284,0.6481481481481481,0.6851851851851852,0.03703703703703709,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.05555555555555555,3,54
l35_85,0.3148148148148148,0.3148148148148148,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.037037037037037035,2,54
l27_58,0.8703703703703703,0.8703703703703703,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.0,0,54
l40_123,0.4444444444444444,0.5,0.05555555555555558,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.07407407407407407,4,54
l54_171,0.5370370370370371,0.7222222222222222,0.18518518518518512,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.24074074074074073,13,54
l3_66,0.3333333333333333,0.3888888888888889,0.05555555555555558,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.07407407407407407,4,54
l43_152,0.5,0.5740740740740741,0.07407407407407407,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.07407407407407407,4,54
l24_55,0.35185185185185186,0.37037037037037035,0.01851851851851849,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.037037037037037035,2,54
l28_59,0.7592592592592593,0.7777777777777778,0.01851851851851849,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.018518518518518517,1,54
l37_87,0.2777777777777778,0.3333333333333333,0.055555555555555525,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.12962962962962962,7,54
l58_189,0.3333333333333333,0.3333333333333333,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.0,0,54
l13_42,0.2222222222222222,0.2222222222222222,0.0,"('answer_0(top)', 'answer_1(left)', 'answer_2(right)', 'answer_3(bottom)')","('answer_0(top)', 'answer_1(left)', 'answer_2(right)', 'answer_3(bottom)')",False,0.037037037037037035,2,54
l45_139,0.37037037037037035,0.37037037037037035,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_1(left)', 'answer_3(bottom)')","('answer_0(top)', 'answer_2(right)', 'answer_1(left)', 'answer_3(bottom)')",False,0.0,0,54
l21_52,0.8148148148148148,0.8148148148148148,0.0,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.0,0,54
l31_62,0.5925925925925926,0.6296296296296297,0.03703703703703709,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.05555555555555555,3,54
l19_50,0.5,0.5,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.0,0,54
l1_64,0.5185185185185185,0.5740740740740741,0.05555555555555558,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.09259259259259259,5,54
l29_60,0.5555555555555556,0.6111111111111112,0.05555555555555558,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.05555555555555555,3,54
l52_164,0.6666666666666666,0.6851851851851852,0.0185185185185186,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.018518518518518517,1,54
l52_2023,0.25925925925925924,0.2777777777777778,0.018518518518518545,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.05555555555555555,3,54
l50_474,0.3148148148148148,0.3333333333333333,0.01851851851851849,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.037037037037037035,2,54
l34_473,0.7777777777777778,0.7777777777777778,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.037037037037037035,2,54
l1_321,0.42592592592592593,0.42592592592592593,0.0,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.0,0,54
l4_326,0.24074074074074073,0.24074074074074073,0.0,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.018518518518518517,1,54
l5_328,0.24074074074074073,0.25925925925925924,0.018518518518518517,"('answer_1(left)', 'answer_0(top)', 'answer_2(right)', 'answer_3(bottom)')","('answer_1(left)', 'answer_0(top)', 'answer_2(right)', 'answer_3(bottom)')",False,0.037037037037037035,2,54
l3_325,0.6111111111111112,0.6111111111111112,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.05555555555555555,3,54
l2_323,0.46296296296296297,0.5185185185185185,0.055555555555555525,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.1111111111111111,6,54
l12_41,0.4444444444444444,0.4444444444444444,0.0,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.018518518518518517,1,54
l9_38,0.8888888888888888,0.8888888888888888,0.0,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.0,0,54
l11_40,0.8148148148148148,0.8333333333333334,0.0185185185185186,"('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')","('answer_0(top)', 'answer_2(right)', 'answer_3(bottom)', 'answer_1(left)')",False,0.018518518518518517,1,54
l10_39,0.3148148148148148,0.3148148148148148,0.0,"('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')","('answer_0(top)', 'answer_1(left)', 'answer_3(bottom)', 'answer_2(right)')",False,0.018518518518518517,1,54
